id,type,app,module,message,DES.src,DES.dst,TOPO.src,TOPO.dst,module.src,service,time_in,time_out,time_emit,time_reception
277,COMP_M,4,4_20,4_(19-20),34,39,19,4,4_19,51.729166666666664,9128.423658427817,9180.152825094483,9121.423604361842,9128.423658427817
278,COMP_M,7,7_30,7_(29-30),64,57,1,4,7_29,43.18402777777778,9135.745574532648,9178.929602310425,9129.745475527714,9135.745574532648
279,COMP_M,0,0_0,M.USER.APP.0,0,15,22,12,None,102.91417165668663,9147.000082334933,9249.91425399162,9139.0,9147.000082334933
273,COMP_M,7,7_34,7_(32-34),67,69,8,8,7_32,40.49789029535865,9159.514364776422,9200.01225507178,9159.514364776422,9159.514364776422
277,COMP_M,4,4_22,4_(19-22),34,41,19,36,4_19,82.699173553719,9176.593076430474,9259.292249984193,9121.423604361842,9126.423653366988
278,COMP_M,7,7_31,7_(30-31),57,58,4,38,7_30,81.99675324675324,9182.929656655426,9264.926409902178,9178.929602310425,9182.929656655426
278,COMP_M,7,7_33,7_(30-33),57,60,4,1,7_30,30.727087576374746,9184.92970590408,9215.656793480455,9178.929602310425,9184.92970590408
281,COMP_M,4,4_19,M.USER.APP.4,7,46,31,22,None,54.641810918774965,9193.0000909292,9247.641901847974,9185.0,9193.0000909292
284,COMP_M,7,7_29,M.USER.APP.7,11,64,30,1,None,60.74541751527495,9205.00005801244,9265.745475527714,9202.0,9205.00005801244
283,COMP_M,4,4_19,M.USER.APP.4,6,34,46,19,None,51.423558897243105,9206.0000454646,9257.423604361842,9202.0,9206.0000454646
282,COMP_M,7,7_29,M.USER.APP.7,10,56,6,49,None,92.19783616692426,9206.00011602488,9298.197952191804,9199.0,9206.00011602488
273,COMP_M,7,7_36,7_(34-36),69,63,8,3,7_34,85.65732087227414,9208.012332471806,9293.66965334408,9200.01225507178,9208.012332471806
281,COMP_M,4,4_20,4_(19-20),46,43,22,22,4_19,59.51264980026631,9247.641901847974,9307.15455164824,9247.641901847974,9247.641901847974
281,COMP_M,4,4_22,4_(19-22),46,45,22,22,4_19,66.62183754993342,9247.641901847974,9314.263739397908,9247.641901847974,9247.641901847974
280,COMP_M,0,0_0,M.USER.APP.0,0,15,22,12,None,102.91417165668663,9249.91425399162,9352.828425648306,9176.0,9184.000082334933
279,COMP_M,0,0_1,0_(0-1),15,16,12,12,0_0,110.49900199600799,9249.91425399162,9360.413255987627,9249.91425399162,9249.91425399162
283,COMP_M,4,4_21,4_(19-21),34,36,19,19,4_19,70.28070175438596,9257.423604361842,9327.704306116228,9257.423604361842,9257.423604361842
283,COMP_M,4,4_22,4_(19-22),34,41,19,36,4_19,82.699173553719,9262.423653366988,9345.122826920708,9257.423604361842,9262.423653366988
283,COMP_M,4,4_20,4_(19-20),34,39,19,4,4_19,51.729166666666664,9264.423658427817,9316.152825094483,9257.423604361842,9264.423658427817
278,COMP_M,7,7_32,7_(31-32),58,67,38,8,7_31,77.58790436005626,9268.926460416365,9346.514364776422,9264.926409902178,9268.926460416365
284,COMP_M,7,7_30,7_(29-30),64,57,1,4,7_29,43.18402777777778,9271.745574532648,9314.929602310425,9265.745475527714,9271.745574532648
278,COMP_M,7,7_35,7_(31-35),58,62,38,48,7_31,37.0395809080326,9274.926582949576,9311.966163857609,9264.926409902178,9274.926582949576
285,COMP_M,3,3_13,M.USER.APP.3,3,28,46,12,None,108.80239520958084,9281.000135705814,9389.802530915395,9265.0,9281.000135705814
287,COMP_M,7,7_29,M.USER.APP.7,11,64,30,1,None,60.74541751527495,9283.00005801244,9343.745475527714,9280.0,9283.00005801244
286,COMP_M,4,4_19,M.USER.APP.4,6,34,46,19,None,51.423558897243105,9284.0000454646,9335.423604361842,9280.0,9284.0000454646
288,COMP_M,9,9_41,M.USER.APP.9,14,81,6,23,None,52.68970588235294,9300.000046934827,9352.68975281718,9293.0,9300.000046934827
282,COMP_M,7,7_30,7_(29-30),56,57,49,4,7_29,43.18402777777778,9314.929602310425,9358.113630088203,9298.197952191804,9309.198100699205
284,COMP_M,7,7_31,7_(30-31),57,58,4,38,7_30,81.99675324675324,9318.929656655426,9400.926409902178,9314.929602310425,9318.929656655426
284,COMP_M,7,7_33,7_(30-33),57,60,4,1,7_30,30.727087576374746,9320.92970590408,9351.656793480455,9314.929602310425,9320.92970590408
281,COMP_M,4,4_21,4_(19-21),46,36,22,19,4_19,70.28070175438596,9327.704306116228,9397.985007870613,9247.641901847974,9259.642026206211
286,COMP_M,4,4_20,4_(19-20),34,39,19,4,4_19,51.729166666666664,9342.423658427817,9394.152825094483,9335.423604361842,9342.423658427817
291,COMP_M,6,6_26,M.USER.APP.6,9,53,31,3,None,64.30841121495327,9343.000051040774,9407.308462255727,9339.0,9343.000051040774
286,COMP_M,4,4_22,4_(19-22),34,41,19,36,4_19,82.699173553719,9345.122826920708,9427.822000474427,9335.423604361842,9340.423653366988
278,COMP_M,7,7_34,7_(32-34),67,69,8,8,7_32,40.49789029535865,9346.514364776422,9387.01225507178,9346.514364776422,9346.514364776422
290,COMP_M,9,9_41,M.USER.APP.9,14,81,6,23,None,52.68970588235294,9352.68975281718,9405.379458699532,9331.0,9338.000046934827
288,COMP_M,9,9_42,9_(41-42),81,77,23,23,9_41,62.15147058823529,9352.68975281718,9414.841223405414,9352.68975281718,9352.68975281718
288,COMP_M,9,9_43,9_(41-43),81,78,23,23,9_41,73.28529411764706,9352.68975281718,9425.975046934827,9352.68975281718,9352.68975281718
288,COMP_M,9,9_44,9_(41-44),81,84,23,23,9_41,50.72352941176471,9352.68975281718,9403.413282228945,9352.68975281718,9352.68975281718
288,COMP_M,9,9_45,9_(41-45),81,80,23,23,9_41,87.16176470588235,9352.68975281718,9439.851517523062,9352.68975281718,9352.68975281718
287,COMP_M,7,7_30,7_(29-30),64,57,1,4,7_29,43.18402777777778,9358.113630088203,9401.29765786598,9343.745475527714,9349.745574532648
280,COMP_M,0,0_1,0_(0-1),15,16,12,12,0_0,110.49900199600799,9360.413255987627,9470.912257983635,9352.828425648306,9352.828425648306
282,COMP_M,7,7_33,7_(30-33),57,60,4,1,7_30,30.727087576374746,9364.113733681857,9394.840821258233,9358.113630088203,9364.113733681857
289,COMP_M,3,3_13,M.USER.APP.3,3,28,46,12,None,108.80239520958084,9389.802530915395,9498.604926124975,9302.0,9318.000135705814
278,COMP_M,7,7_36,7_(34-36),69,63,8,3,7_34,85.65732087227414,9395.012332471806,9480.66965334408,9387.01225507178,9395.012332471806
285,COMP_M,3,3_14,3_(13-14),28,29,12,37,3_13,90.38841567291311,9396.80264103753,9487.191056710442,9389.802530915395,9396.80264103753
286,COMP_M,4,4_21,4_(19-21),34,36,19,19,4_19,70.28070175438596,9397.985007870613,9468.265709624999,9335.423604361842,9335.423604361842
282,COMP_M,7,7_31,7_(30-31),57,58,4,38,7_30,81.99675324675324,9400.926409902178,9482.923163148931,9358.113630088203,9362.113684433203
284,COMP_M,7,7_32,7_(31-32),58,67,38,8,7_31,77.58790436005626,9404.926460416365,9482.514364776422,9400.926409902178,9404.926460416365
292,COMP_M,9,9_41,M.USER.APP.9,13,81,32,23,None,52.68970588235294,9405.379458699532,9458.069164581884,9352.0,9359.000046934827
290,COMP_M,9,9_44,9_(41-44),81,84,23,23,9_41,50.72352941176471,9405.379458699532,9456.102988111297,9405.379458699532,9405.379458699532
287,COMP_M,7,7_33,7_(30-33),57,60,4,1,7_30,30.727087576374746,9407.297761459635,9438.02484903601,9401.29765786598,9407.297761459635
284,COMP_M,7,7_35,7_(31-35),58,62,38,48,7_31,37.0395809080326,9410.926582949576,9447.966163857609,9400.926409902178,9410.926582949576
290,COMP_M,9,9_42,9_(41-42),81,77,23,23,9_41,62.15147058823529,9414.841223405414,9476.992693993649,9405.379458699532,9405.379458699532
291,COMP_M,6,6_28,6_(26-28),53,55,3,38,6_26,44.95454545454545,9417.308579310647,9462.263124765193,9407.308462255727,9417.308579310647
291,COMP_M,6,6_27,6_(26-27),53,54,3,25,6_26,53.3052738336714,9419.308614474445,9472.613888308117,9407.308462255727,9419.308614474445
290,COMP_M,9,9_43,9_(41-43),81,78,23,23,9_41,73.28529411764706,9425.975046934827,9499.260341052475,9405.379458699532,9405.379458699532
290,COMP_M,9,9_45,9_(41-45),81,80,23,23,9_41,87.16176470588235,9439.851517523062,9527.013282228945,9405.379458699532,9405.379458699532
293,COMP_M,1,1_2,M.USER.APP.1,1,17,45,12,None,41.89021956087824,9457.000051582694,9498.890271143573,9450.0,9457.000051582694
292,COMP_M,9,9_44,9_(41-44),81,84,23,23,9_41,50.72352941176471,9458.069164581884,9508.79269399365,9458.069164581884,9458.069164581884
292,COMP_M,9,9_42,9_(41-42),81,77,23,23,9_41,62.15147058823529,9476.992693993649,9539.144164581883,9458.069164581884,9458.069164581884
284,COMP_M,7,7_34,7_(32-34),67,69,8,8,7_32,40.49789029535865,9482.514364776422,9523.01225507178,9482.514364776422,9482.514364776422
287,COMP_M,7,7_31,7_(30-31),57,58,4,38,7_30,81.99675324675324,9482.923163148931,9564.919916395684,9401.29765786598,9405.29771221098
282,COMP_M,7,7_32,7_(31-32),58,67,38,8,7_31,77.58790436005626,9486.923213663118,9564.511118023174,9482.923163148931,9486.923213663118
294,COMP_M,0,0_0,M.USER.APP.0,0,15,22,12,None,102.91417165668663,9487.000082334933,9589.91425399162,9479.0,9487.000082334933
285,COMP_M,3,3_15,3_(14-15),29,30,37,18,3_14,32.75985663082437,9492.191097156283,9524.950953787107,9487.191056710442,9492.191097156283
282,COMP_M,7,7_35,7_(31-35),58,62,38,48,7_31,37.0395809080326,9492.923336196329,9529.962917104362,9482.923163148931,9492.923336196329
285,COMP_M,3,3_16,3_(14-16),29,31,37,18,3_14,52.333333333333336,9495.191125467723,9547.524458801057,9487.191056710442,9495.191125467723
295,COMP_M,1,1_2,M.USER.APP.1,1,17,45,12,None,41.89021956087824,9498.890271143573,9540.780490704452,9489.0,9496.000051582694
293,COMP_M,1,1_3,1_(2-3),17,18,12,12,1_2,43.666666666666664,9498.890271143573,9542.55693781024,9498.890271143573,9498.890271143573
292,COMP_M,9,9_43,9_(41-43),81,78,23,23,9_41,73.28529411764706,9499.260341052475,9572.545635170123,9458.069164581884,9458.069164581884
296,COMP_M,4,4_19,M.USER.APP.4,4,38,6,4,None,47.495370370370374,9501.0000454646,9548.49541583497,9498.0,9501.0000454646
289,COMP_M,3,3_14,3_(13-14),28,29,12,37,3_13,90.38841567291311,9505.60503624711,9595.993451920023,9498.604926124975,9505.60503624711
293,COMP_M,1,1_4,1_(2-4),17,19,12,16,1_2,22.076262083780883,9509.890401138493,9531.966663222274,9498.890271143573,9509.890401138493
293,COMP_M,1,1_9,1_(2-9),17,24,12,25,1_2,28.83468559837728,9510.605045070044,9539.43973066842,9498.890271143573,9510.605045070044
293,COMP_M,1,1_5,1_(2-5),17,20,12,16,1_2,22.909774436090224,9513.890440067174,9536.800214503264,9498.890271143573,9513.890440067174
292,COMP_M,9,9_45,9_(41-45),81,80,23,23,9_41,87.16176470588235,9527.013282228945,9614.175046934828,9458.069164581884,9458.069164581884
284,COMP_M,7,7_36,7_(34-36),69,63,8,3,7_34,85.65732087227414,9531.012332471806,9616.66965334408,9523.01225507178,9531.012332471806
295,COMP_M,1,1_3,1_(2-3),17,18,12,12,1_2,43.666666666666664,9542.55693781024,9586.223604476905,9540.780490704452,9540.780490704452
298,COMP_M,1,1_2,M.USER.APP.1,1,17,45,12,None,41.89021956087824,9544.000051582694,9585.890271143573,9537.0,9544.000051582694
285,COMP_M,3,3_17,3_(16-17),31,32,18,18,3_16,32.99880525686977,9547.524458801057,9580.523264057927,9547.524458801057,9547.524458801057
296,COMP_M,4,4_20,4_(19-20),38,39,4,4,4_19,51.729166666666664,9548.49541583497,9600.224582501636,9548.49541583497,9548.49541583497
296,COMP_M,4,4_21,4_(19-21),38,40,4,4,4_19,64.91203703703704,9548.49541583497,9613.407452872007,9548.49541583497,9548.49541583497
285,COMP_M,3,3_18,3_(16-18),31,33,18,19,3_16,54.404761904761905,9549.524492158484,9603.929254063245,9547.524458801057,9549.524492158484
295,COMP_M,1,1_9,1_(2-9),17,24,12,25,1_2,28.83468559837728,9549.780554588453,9578.61524018683,9540.780490704452,9549.780554588453
295,COMP_M,1,1_4,1_(2-4),17,19,12,16,1_2,22.076262083780883,9551.780620699372,9573.856882783153,9540.780490704452,9551.780620699372
293,COMP_M,1,1_8,1_(3-8),18,23,12,25,1_3,29.417849898580123,9553.780591881134,9583.198441779714,9542.55693781024,9553.780591881134
296,COMP_M,4,4_22,4_(19-22),38,41,4,36,4_19,82.699173553719,9555.495464840116,9638.194638393836,9548.49541583497,9555.495464840116
295,COMP_M,1,1_5,1_(2-5),17,20,12,16,1_2,22.909774436090224,9555.780659628053,9578.690434064143,9540.780490704452,9555.780659628053
293,COMP_M,1,1_6,1_(3-6),18,21,12,16,1_3,21.716433941997852,9559.78066444928,9581.497098391277,9542.55693781024,9559.78066444928
293,COMP_M,1,1_7,1_(3-7),18,22,12,16,1_3,44.23737916219119,9563.780730209188,9608.018109371378,9542.55693781024,9563.780730209188
282,COMP_M,7,7_34,7_(32-34),67,69,8,8,7_32,40.49789029535865,9564.511118023174,9605.009008318533,9564.511118023174,9564.511118023174
287,COMP_M,7,7_32,7_(31-32),58,67,38,8,7_31,77.58790436005626,9568.91996690987,9646.507871269927,9564.919916395684,9568.91996690987
287,COMP_M,7,7_35,7_(31-35),58,62,38,48,7_31,37.0395809080326,9574.920089443081,9611.959670351114,9564.919916395684,9574.920089443081
299,COMP_M,1,1_2,M.USER.APP.1,1,17,45,12,None,41.89021956087824,9585.890271143573,9627.780490704452,9547.0,9554.000051582694
298,COMP_M,1,1_3,1_(2-3),17,18,12,12,1_2,43.666666666666664,9586.223604476905,9629.890271143571,9585.890271143573,9585.890271143573
297,COMP_M,0,0_0,M.USER.APP.0,0,15,22,12,None,102.91417165668663,9589.91425399162,9692.828425648306,9524.0,9532.000082334933
294,COMP_M,0,0_1,0_(0-1),15,16,12,12,0_0,110.49900199600799,9589.91425399162,9700.413255987627,9589.91425399162,9589.91425399162
298,COMP_M,1,1_9,1_(2-9),17,24,12,25,1_2,28.83468559837728,9594.890335027574,9623.72502062595,9585.890271143573,9594.890335027574
298,COMP_M,1,1_4,1_(2-4),17,19,12,16,1_2,22.076262083780883,9596.890401138493,9618.966663222274,9585.890271143573,9596.890401138493
295,COMP_M,1,1_8,1_(3-8),18,23,12,25,1_3,29.417849898580123,9598.890372320255,9628.308222218835,9586.223604476905,9598.890372320255
298,COMP_M,1,1_5,1_(2-5),17,20,12,16,1_2,22.909774436090224,9600.890440067174,9623.800214503264,9585.890271143573,9600.890440067174
289,COMP_M,3,3_15,3_(14-15),29,30,37,18,3_14,32.75985663082437,9600.993492365864,9633.753348996688,9595.993451920023,9600.993492365864
300,COMP_M,5,5_23,M.USER.APP.5,8,50,24,3,None,91.28971962616822,9603.000062334773,9694.28978196094,9593.0,9603.000062334773
289,COMP_M,3,3_16,3_(14-16),29,31,37,18,3_14,52.333333333333336,9603.993520677304,9656.326854010638,9595.993451920023,9603.993520677304
295,COMP_M,1,1_6,1_(3-6),18,21,12,16,1_3,21.716433941997852,9604.8904448884,9626.606878830398,9586.223604476905,9604.8904448884
295,COMP_M,1,1_7,1_(3-7),18,22,12,16,1_3,44.23737916219119,9608.890510648309,9653.1278898105,9586.223604476905,9608.890510648309
282,COMP_M,7,7_36,7_(34-36),69,63,8,3,7_34,85.65732087227414,9616.66965334408,9702.326974216356,9605.009008318533,9613.009085718559
301,COMP_M,3,3_13,M.USER.APP.3,3,28,46,12,None,108.80239520958084,9625.000135705814,9733.802530915395,9609.0,9625.000135705814
299,COMP_M,1,1_3,1_(2-3),17,18,12,12,1_2,43.666666666666664,9629.890271143571,9673.556937810237,9627.780490704452,9627.780490704452
299,COMP_M,1,1_9,1_(2-9),17,24,12,25,1_2,28.83468559837728,9636.780554588453,9665.61524018683,9627.780490704452,9636.780554588453
299,COMP_M,1,1_4,1_(2-4),17,19,12,16,1_2,22.076262083780883,9638.780620699372,9660.856882783153,9627.780490704452,9638.780620699372
298,COMP_M,1,1_8,1_(3-8),18,23,12,25,1_3,29.417849898580123,9640.780591881134,9670.198441779714,9629.890271143571,9640.780591881134
299,COMP_M,1,1_5,1_(2-5),17,20,12,16,1_2,22.909774436090224,9642.780659628053,9665.690434064143,9627.780490704452,9642.780659628053
302,COMP_M,9,9_41,M.USER.APP.9,14,81,6,23,None,52.68970588235294,9646.000046934827,9698.68975281718,9639.0,9646.000046934827
287,COMP_M,7,7_34,7_(32-34),67,69,8,8,7_32,40.49789029535865,9646.507871269927,9687.005761565286,9646.507871269927,9646.507871269927
298,COMP_M,1,1_6,1_(3-6),18,21,12,16,1_3,21.716433941997852,9646.78066444928,9668.497098391277,9629.890271143571,9646.78066444928
298,COMP_M,1,1_7,1_(3-7),18,22,12,16,1_3,44.23737916219119,9653.1278898105,9697.36526897269,9629.890271143571,9650.780730209188
289,COMP_M,3,3_17,3_(16-17),31,32,18,18,3_16,32.99880525686977,9656.326854010638,9689.325659267508,9656.326854010638,9656.326854010638
289,COMP_M,3,3_18,3_(16-18),31,33,18,19,3_16,54.404761904761905,9658.326887368064,9712.731649272826,9656.326854010638,9658.326887368064
305,COMP_M,7,7_29,M.USER.APP.7,11,64,30,1,None,60.74541751527495,9661.00005801244,9721.745475527714,9658.0,9661.00005801244
304,COMP_M,4,4_19,M.USER.APP.4,6,34,46,19,None,51.423558897243105,9663.000079391053,9714.423638288295,9658.0,9663.000079391053
299,COMP_M,1,1_8,1_(3-8),18,23,12,25,1_3,29.417849898580123,9682.55704968828,9711.97489958686,9673.556937810237,9682.55704968828
299,COMP_M,1,1_6,1_(3-6),18,21,12,16,1_3,21.716433941997852,9684.557006737317,9706.273440679315,9673.556937810237,9684.557006737317
300,COMP_M,5,5_24,5_(23-24),50,51,3,3,5_23,35.085669781931465,9694.28978196094,9729.375451742872,9694.28978196094,9694.28978196094
299,COMP_M,1,1_7,1_(3-7),18,22,12,16,1_3,44.23737916219119,9697.36526897269,9741.60264813488,9673.556937810237,9688.557092853172
306,COMP_M,9,9_41,M.USER.APP.9,14,81,6,23,None,52.68970588235294,9698.68975281718,9751.379458699532,9685.0,9692.000046934827
302,COMP_M,9,9_42,9_(41-42),81,77,23,23,9_41,62.15147058823529,9698.68975281718,9760.841223405414,9698.68975281718,9698.68975281718
302,COMP_M,9,9_43,9_(41-43),81,78,23,23,9_41,73.28529411764706,9698.68975281718,9771.975046934827,9698.68975281718,9698.68975281718
302,COMP_M,9,9_44,9_(41-44),81,84,23,23,9_41,50.72352941176471,9698.68975281718,9749.413282228945,9698.68975281718,9698.68975281718
302,COMP_M,9,9_45,9_(41-45),81,80,23,23,9_41,87.16176470588235,9698.68975281718,9785.851517523062,9698.68975281718,9698.68975281718
297,COMP_M,0,0_1,0_(0-1),15,16,12,12,0_0,110.49900199600799,9700.413255987627,9810.912257983635,9692.828425648306,9692.828425648306
287,COMP_M,7,7_36,7_(34-36),69,63,8,3,7_34,85.65732087227414,9702.326974216356,9787.98429508863,9687.005761565286,9695.005838965311
300,COMP_M,5,5_25,5_(23-25),50,52,3,38,5_23,32.77435064935065,9704.289930825822,9737.064281475172,9694.28978196094,9704.289930825822
304,COMP_M,4,4_21,4_(19-21),34,36,19,19,4_19,70.28070175438596,9714.423638288295,9784.704340042681,9714.423638288295,9714.423638288295
304,COMP_M,4,4_22,4_(19-22),34,41,19,36,4_19,82.699173553719,9719.423687293442,9802.122860847161,9714.423638288295,9719.423687293442
304,COMP_M,4,4_20,4_(19-20),34,39,19,4,4_19,51.729166666666664,9721.42369235427,9773.152859020936,9714.423638288295,9721.42369235427
305,COMP_M,7,7_30,7_(29-30),64,57,1,4,7_29,43.18402777777778,9727.745574532648,9770.929602310425,9721.745475527714,9727.745574532648
303,COMP_M,3,3_13,M.USER.APP.3,3,28,46,12,None,108.80239520958084,9733.802530915395,9842.604926124975,9655.0,9671.000135705814
301,COMP_M,3,3_14,3_(13-14),28,29,12,37,3_13,90.38841567291311,9740.80264103753,9831.191056710442,9733.802530915395,9740.80264103753
307,COMP_M,7,7_29,M.USER.APP.7,10,56,6,49,None,92.19783616692426,9747.00011602488,9839.197952191804,9740.0,9747.00011602488
306,COMP_M,9,9_44,9_(41-44),81,84,23,23,9_41,50.72352941176471,9751.379458699532,9802.102988111297,9751.379458699532,9751.379458699532
306,COMP_M,9,9_42,9_(41-42),81,77,23,23,9_41,62.15147058823529,9760.841223405414,9822.992693993649,9751.379458699532,9751.379458699532
306,COMP_M,9,9_43,9_(41-43),81,78,23,23,9_41,73.28529411764706,9771.975046934827,9845.260341052475,9751.379458699532,9751.379458699532
305,COMP_M,7,7_31,7_(30-31),57,58,4,38,7_30,81.99675324675324,9774.929656655426,9856.926409902178,9770.929602310425,9774.929656655426
305,COMP_M,7,7_33,7_(30-33),57,60,4,1,7_30,30.727087576374746,9776.92970590408,9807.656793480455,9770.929602310425,9776.92970590408
306,COMP_M,9,9_45,9_(41-45),81,80,23,23,9_41,87.16176470588235,9785.851517523062,9873.013282228945,9751.379458699532,9751.379458699532
310,COMP_M,7,7_29,M.USER.APP.7,11,64,30,1,None,60.74541751527495,9815.00005801244,9875.745475527714,9812.0,9815.00005801244
309,COMP_M,4,4_19,M.USER.APP.4,6,34,46,19,None,51.423558897243105,9816.0000454646,9867.423604361842,9812.0,9816.0000454646
308,COMP_M,4,4_19,M.USER.APP.4,7,46,31,22,None,54.641810918774965,9817.0000909292,9871.641901847974,9809.0,9817.0000909292
301,COMP_M,3,3_15,3_(14-15),29,30,37,18,3_14,32.75985663082437,9836.191097156283,9868.950953787107,9831.191056710442,9836.191097156283
301,COMP_M,3,3_16,3_(14-16),29,31,37,18,3_14,52.333333333333336,9839.191125467723,9891.524458801057,9831.191056710442,9839.191125467723
303,COMP_M,3,3_14,3_(13-14),28,29,12,37,3_13,90.38841567291311,9849.60503624711,9939.993451920023,9842.604926124975,9849.60503624711
