id,type,src,dst,app,latency,message,ctime,size,buffer
133,LINK,41,2,1,3.0000553039466666,M.USER.APP.1,4177,4147796,0
133,LINK,2,38,1,3.0000553039466666,M.USER.APP.1,4180.000055303946,4147796,0
134,LINK,51,14,6,4.0000458704533335,M.USER.APP.6,4400,3440284,0
134,LINK,14,3,6,4.0000458704533335,M.USER.APP.6,4404.0000458704535,3440284,0
134,LINK,3,9,6,3.0000458704533335,M.USER.APP.6,4408.000091740907,3440284,0
135,LINK,44,5,5,4.00002076648,M.USER.APP.5,4455,1557486,0
135,LINK,5,3,5,4.00002076648,M.USER.APP.5,4459.00002076648,1557486,0
136,LINK,44,5,5,4.00002076648,M.USER.APP.5,4473,1557486,0
136,LINK,5,3,5,4.00002076648,M.USER.APP.5,4477.00002076648,1557486,0
137,LINK,44,5,5,4.00002076648,M.USER.APP.5,4495,1557486,0
137,LINK,5,3,5,4.00002076648,M.USER.APP.5,4499.00002076648,1557486,0
138,LINK,42,3,9,3.00003905188,M.USER.APP.9,4500,2928891,1
139,LINK,44,5,5,4.00002076648,M.USER.APP.5,4500,1557486,2
138,LINK,3,33,9,4.00003905188,M.USER.APP.9,4503.00003905188,2928891,2
139,LINK,5,3,5,4.00002076648,M.USER.APP.5,4504.00002076648,1557486,1
140,LINK,42,3,1,3.0000553039466666,M.USER.APP.1,4531,4147796,0
140,LINK,3,26,1,3.0000553039466666,M.USER.APP.1,4534.000055303946,4147796,0
141,LINK,20,1,1,3.0000553039466666,M.USER.APP.1,4585,4147796,0
